instance_id,run_index,LP_opt,best_feasible_CB,our_LP,our_best_solution,percent_diff_solution,percent_diff_LP
5.100-00,0,24585.9,24381,76842,0,100,-212.545
5.100-00,1,24585.9,24381,76842,0,100,-212.545
5.100-00,2,24585.9,24381,76842,0,100,-212.545
5.100-00,3,24585.9,24381,76842,0,100,-212.545
5.100-00,4,24585.9,24381,76842,0,100,-212.545
5.100-00,5,24585.9,24381,76842,0,100,-212.545
5.100-00,6,24585.9,24381,76842,0,100,-212.545
5.100-00,7,24585.9,24381,76842,0,100,-212.545
5.100-00,8,24585.9,24381,76842,0,100,-212.545
5.100-00,9,24585.9,24381,76842,0,100,-212.545
5.100-00,10,24585.9,24381,76842,0,100,-212.545
5.100-00,11,24585.9,24381,76842,0,100,-212.545
5.100-00,12,24585.9,24381,76842,0,100,-212.545
5.100-00,13,24585.9,24381,76842,0,100,-212.545
5.100-00,14,24585.9,24381,76842,0,100,-212.545
5.100-00,15,24585.9,24381,76842,0,100,-212.545
5.100-00,16,24585.9,24381,76842,0,100,-212.545
5.100-00,17,24585.9,24381,76842,0,100,-212.545
5.100-00,18,24585.9,24381,76842,0,100,-212.545
5.100-00,19,24585.9,24381,76842,0,100,-212.545
5.100-00,20,24585.9,24381,76842,0,100,-212.545
5.100-00,21,24585.9,24381,76842,0,100,-212.545
5.100-00,22,24585.9,24381,76842,0,100,-212.545
5.100-00,23,24585.9,24381,76842,0,100,-212.545
5.100-00,24,24585.9,24381,76842,0,100,-212.545
5.100-00,25,24585.9,24381,76842,0,100,-212.545
5.100-00,26,24585.9,24381,76842,0,100,-212.545
5.100-00,27,24585.9,24381,76842,0,100,-212.545
5.100-00,28,24585.9,24381,76842,0,100,-212.545
5.100-00,29,24585.9,24381,76842,0,100,-212.545
5.100-01,0,24538.2,24274,75967,0,100,-209.587
5.100-01,1,24538.2,24274,75967,0,100,-209.587
5.100-01,2,24538.2,24274,75967,0,100,-209.587
5.100-01,3,24538.2,24274,75967,0,100,-209.587
5.100-01,4,24538.2,24274,75967,0,100,-209.587
5.100-01,5,24538.2,24274,75967,0,100,-209.587
5.100-01,6,24538.2,24274,75967,0,100,-209.587
5.100-01,7,24538.2,24274,75967,0,100,-209.587
5.100-01,8,24538.2,24274,75967,0,100,-209.587
5.100-01,9,24538.2,24274,75967,0,100,-209.587
5.100-01,10,24538.2,24274,75967,0,100,-209.587
5.100-01,11,24538.2,24274,75967,0,100,-209.587
5.100-01,12,24538.2,24274,75967,0,100,-209.587
5.100-01,13,24538.2,24274,75967,0,100,-209.587
5.100-01,14,24538.2,24274,75967,0,100,-209.587
5.100-01,15,24538.2,24274,75967,0,100,-209.587
5.100-01,16,24538.2,24274,75967,0,100,-209.587
5.100-01,17,24538.2,24274,75967,0,100,-209.587
5.100-01,18,24538.2,24274,75967,0,100,-209.587
5.100-01,19,24538.2,24274,75967,0,100,-209.587
5.100-01,20,24538.2,24274,75967,0,100,-209.587
5.100-01,21,24538.2,24274,75967,0,100,-209.587
5.100-01,22,24538.2,24274,75967,0,100,-209.587
5.100-01,23,24538.2,24274,75967,0,100,-209.587
5.100-01,24,24538.2,24274,75967,0,100,-209.587
5.100-01,25,24538.2,24274,75967,0,100,-209.587
5.100-01,26,24538.2,24274,75967,0,100,-209.587
5.100-01,27,24538.2,24274,75967,0,100,-209.587
5.100-01,28,24538.2,24274,75967,0,100,-209.587
5.100-01,29,24538.2,24274,75967,0,100,-209.587
5.100-02,0,23895.8,23551,72307,0,100,-202.593
5.100-02,1,23895.8,23551,72307,0,100,-202.593
5.100-02,2,23895.8,23551,72307,0,100,-202.593
5.100-02,3,23895.8,23551,72307,0,100,-202.593
5.100-02,4,23895.8,23551,72307,0,100,-202.593
5.100-02,5,23895.8,23551,72307,0,100,-202.593
5.100-02,6,23895.8,23551,72307,0,100,-202.593
5.100-02,7,23895.8,23551,72307,0,100,-202.593
5.100-02,8,23895.8,23551,72307,0,100,-202.593
5.100-02,9,23895.8,23551,72307,0,100,-202.593
5.100-02,10,23895.8,23551,72307,0,100,-202.593
5.100-02,11,23895.8,23551,72307,0,100,-202.593
5.100-02,12,23895.8,23551,72307,0,100,-202.593
5.100-02,13,23895.8,23551,72307,0,100,-202.593
5.100-02,14,23895.8,23551,72307,0,100,-202.593
5.100-02,15,23895.8,23551,72307,0,100,-202.593
5.100-02,16,23895.8,23551,72307,0,100,-202.593
5.100-02,17,23895.8,23551,72307,0,100,-202.593
5.100-02,18,23895.8,23551,72307,0,100,-202.593
5.100-02,19,23895.8,23551,72307,0,100,-202.593
5.100-02,20,23895.8,23551,72307,0,100,-202.593
5.100-02,21,23895.8,23551,72307,0,100,-202.593
5.100-02,22,23895.8,23551,72307,0,100,-202.593
5.100-02,23,23895.8,23551,72307,0,100,-202.593
5.100-02,24,23895.8,23551,72307,0,100,-202.593
5.100-02,25,23895.8,23551,72307,0,100,-202.593
5.100-02,26,23895.8,23551,72307,0,100,-202.593
5.100-02,27,23895.8,23551,72307,0,100,-202.593
5.100-02,28,23895.8,23551,72307,0,100,-202.593
5.100-02,29,23895.8,23551,72307,0,100,-202.593
5.100-03,0,23724.1,23534,76172,0,100,-221.074
5.100-03,1,23724.1,23534,76172,0,100,-221.074
5.100-03,2,23724.1,23534,76172,0,100,-221.074
5.100-03,3,23724.1,23534,76172,0,100,-221.074
5.100-03,4,23724.1,23534,76172,0,100,-221.074
5.100-03,5,23724.1,23534,76172,0,100,-221.074
5.100-03,6,23724.1,23534,76172,0,100,-221.074
5.100-03,7,23724.1,23534,76172,0,100,-221.074
5.100-03,8,23724.1,23534,76172,0,100,-221.074
5.100-03,9,23724.1,23534,76172,0,100,-221.074
5.100-03,10,23724.1,23534,76172,0,100,-221.074
5.100-03,11,23724.1,23534,76172,0,100,-221.074
5.100-03,12,23724.1,23534,76172,0,100,-221.074
5.100-03,13,23724.1,23534,76172,0,100,-221.074
5.100-03,14,23724.1,23534,76172,0,100,-221.074
5.100-03,15,23724.1,23534,76172,0,100,-221.074
5.100-03,16,23724.1,23534,76172,0,100,-221.074
5.100-03,17,23724.1,23534,76172,0,100,-221.074
5.100-03,18,23724.1,23534,76172,0,100,-221.074
5.100-03,19,23724.1,23534,76172,0,100,-221.074
5.100-03,20,23724.1,23534,76172,0,100,-221.074
5.100-03,21,23724.1,23534,76172,0,100,-221.074
5.100-03,22,23724.1,23534,76172,0,100,-221.074
5.100-03,23,23724.1,23534,76172,0,100,-221.074
5.100-03,24,23724.1,23534,76172,0,100,-221.074
5.100-03,25,23724.1,23534,76172,0,100,-221.074
5.100-03,26,23724.1,23534,76172,0,100,-221.074
5.100-03,27,23724.1,23534,76172,0,100,-221.074
5.100-03,28,23724.1,23534,76172,0,100,-221.074
5.100-03,29,23724.1,23534,76172,0,100,-221.074
5.100-04,0,24223,23991,75192,0,100,-210.415
5.100-04,1,24223,23991,75192,0,100,-210.415
5.100-04,2,24223,23991,75192,0,100,-210.415
5.100-04,3,24223,23991,75192,0,100,-210.415
5.100-04,4,24223,23991,75192,0,100,-210.415
5.100-04,5,24223,23991,75192,0,100,-210.415
5.100-04,6,24223,23991,75192,0,100,-210.415
5.100-04,7,24223,23991,75192,0,100,-210.415
5.100-04,8,24223,23991,75192,0,100,-210.415
5.100-04,9,24223,23991,75192,0,100,-210.415
5.100-04,10,24223,23991,75192,0,100,-210.415
5.100-04,11,24223,23991,75192,0,100,-210.415
5.100-04,12,24223,23991,75192,0,100,-210.415
5.100-04,13,24223,23991,75192,0,100,-210.415
5.100-04,14,24223,23991,75192,0,100,-210.415
5.100-04,15,24223,23991,75192,0,100,-210.415
5.100-04,16,24223,23991,75192,0,100,-210.415
5.100-04,17,24223,23991,75192,0,100,-210.415
5.100-04,18,24223,23991,75192,0,100,-210.415
5.100-04,19,24223,23991,75192,0,100,-210.415
5.100-04,20,24223,23991,75192,0,100,-210.415
5.100-04,21,24223,23991,75192,0,100,-210.415
5.100-04,22,24223,23991,75192,0,100,-210.415
5.100-04,23,24223,23991,75192,0,100,-210.415
5.100-04,24,24223,23991,75192,0,100,-210.415
5.100-04,25,24223,23991,75192,0,100,-210.415
5.100-04,26,24223,23991,75192,0,100,-210.415
5.100-04,27,24223,23991,75192,0,100,-210.415
5.100-04,28,24223,23991,75192,0,100,-210.415
5.100-04,29,24223,23991,75192,0,100,-210.415
5.100-05,0,24884.2,24613,77260,0,100,-210.478
5.100-05,1,24884.2,24613,77260,0,100,-210.478
5.100-05,2,24884.2,24613,77260,0,100,-210.478
5.100-05,3,24884.2,24613,77260,0,100,-210.478
5.100-05,4,24884.2,24613,77260,0,100,-210.478
5.100-05,5,24884.2,24613,77260,0,100,-210.478
5.100-05,6,24884.2,24613,77260,0,100,-210.478
5.100-05,7,24884.2,24613,77260,0,100,-210.478
5.100-05,8,24884.2,24613,77260,0,100,-210.478
5.100-05,9,24884.2,24613,77260,0,100,-210.478
5.100-05,10,24884.2,24613,77260,0,100,-210.478
5.100-05,11,24884.2,24613,77260,0,100,-210.478
5.100-05,12,24884.2,24613,77260,0,100,-210.478
5.100-05,13,24884.2,24613,77260,0,100,-210.478
5.100-05,14,24884.2,24613,77260,0,100,-210.478
5.100-05,15,24884.2,24613,77260,0,100,-210.478
5.100-05,16,24884.2,24613,77260,0,100,-210.478
5.100-05,17,24884.2,24613,77260,0,100,-210.478
5.100-05,18,24884.2,24613,77260,0,100,-210.478
5.100-05,19,24884.2,24613,77260,0,100,-210.478
5.100-05,20,24884.2,24613,77260,0,100,-210.478
5.100-05,21,24884.2,24613,77260,0,100,-210.478
5.100-05,22,24884.2,24613,77260,0,100,-210.478
5.100-05,23,24884.2,24613,77260,0,100,-210.478
5.100-05,24,24884.2,24613,77260,0,100,-210.478
5.100-05,25,24884.2,24613,77260,0,100,-210.478
5.100-05,26,24884.2,24613,77260,0,100,-210.478
5.100-05,27,24884.2,24613,77260,0,100,-210.478
5.100-05,28,24884.2,24613,77260,0,100,-210.478
5.100-05,29,24884.2,24613,77260,0,100,-210.478
5.100-06,0,25793.4,25591,78738,0,100,-205.264
5.100-06,1,25793.4,25591,78738,0,100,-205.264
5.100-06,2,25793.4,25591,78738,0,100,-205.264
5.100-06,3,25793.4,25591,78738,0,100,-205.264
5.100-06,4,25793.4,25591,78738,0,100,-205.264
5.100-06,5,25793.4,25591,78738,0,100,-205.264
5.100-06,6,25793.4,25591,78738,0,100,-205.264
5.100-06,7,25793.4,25591,78738,0,100,-205.264
5.100-06,8,25793.4,25591,78738,0,100,-205.264
5.100-06,9,25793.4,25591,78738,0,100,-205.264
5.100-06,10,25793.4,25591,78738,0,100,-205.264
5.100-06,11,25793.4,25591,78738,0,100,-205.264
5.100-06,12,25793.4,25591,78738,0,100,-205.264
5.100-06,13,25793.4,25591,78738,0,100,-205.264
5.100-06,14,25793.4,25591,78738,0,100,-205.264
5.100-06,15,25793.4,25591,78738,0,100,-205.264
5.100-06,16,25793.4,25591,78738,0,100,-205.264
5.100-06,17,25793.4,25591,78738,0,100,-205.264
5.100-06,18,25793.4,25591,78738,0,100,-205.264
5.100-06,19,25793.4,25591,78738,0,100,-205.264
5.100-06,20,25793.4,25591,78738,0,100,-205.264
5.100-06,21,25793.4,25591,78738,0,100,-205.264
5.100-06,22,25793.4,25591,78738,0,100,-205.264
5.100-06,23,25793.4,25591,78738,0,100,-205.264
5.100-06,24,25793.4,25591,78738,0,100,-205.264
5.100-06,25,25793.4,25591,78738,0,100,-205.264
5.100-06,26,25793.4,25591,78738,0,100,-205.264
5.100-06,27,25793.4,25591,78738,0,100,-205.264
5.100-06,28,25793.4,25591,78738,0,100,-205.264
5.100-06,29,25793.4,25591,78738,0,100,-205.264
5.100-07,0,23657.9,23410,74871,0,100,-216.474
5.100-07,1,23657.9,23410,74871,0,100,-216.474
5.100-07,2,23657.9,23410,74871,0,100,-216.474
5.100-07,3,23657.9,23410,74871,0,100,-216.474
5.100-07,4,23657.9,23410,74871,0,100,-216.474
5.100-07,5,23657.9,23410,74871,0,100,-216.474
5.100-07,6,23657.9,23410,74871,0,100,-216.474
5.100-07,7,23657.9,23410,74871,0,100,-216.474
5.100-07,8,23657.9,23410,74871,0,100,-216.474
5.100-07,9,23657.9,23410,74871,0,100,-216.474
5.100-07,10,23657.9,23410,74871,0,100,-216.474
5.100-07,11,23657.9,23410,74871,0,100,-216.474
5.100-07,12,23657.9,23410,74871,0,100,-216.474
5.100-07,13,23657.9,23410,74871,0,100,-216.474
5.100-07,14,23657.9,23410,74871,0,100,-216.474
5.100-07,15,23657.9,23410,74871,0,100,-216.474
5.100-07,16,23657.9,23410,74871,0,100,-216.474
5.100-07,17,23657.9,23410,74871,0,100,-216.474
5.100-07,18,23657.9,23410,74871,0,100,-216.474
5.100-07,19,23657.9,23410,74871,0,100,-216.474
5.100-07,20,23657.9,23410,74871,0,100,-216.474
5.100-07,21,23657.9,23410,74871,0,100,-216.474
5.100-07,22,23657.9,23410,74871,0,100,-216.474
5.100-07,23,23657.9,23410,74871,0,100,-216.474
5.100-07,24,23657.9,23410,74871,0,100,-216.474
5.100-07,25,23657.9,23410,74871,0,100,-216.474
5.100-07,26,23657.9,23410,74871,0,100,-216.474
5.100-07,27,23657.9,23410,74871,0,100,-216.474
5.100-07,28,23657.9,23410,74871,0,100,-216.474
5.100-07,29,23657.9,23410,74871,0,100,-216.474
5.100-08,0,24445.6,24216,75960,0,100,-210.731
5.100-08,1,24445.6,24216,75960,0,100,-210.731
5.100-08,2,24445.6,24216,75960,0,100,-210.731
5.100-08,3,24445.6,24216,75960,0,100,-210.731
5.100-08,4,24445.6,24216,75960,0,100,-210.731
5.100-08,5,24445.6,24216,75960,0,100,-210.731
5.100-08,6,24445.6,24216,75960,0,100,-210.731
5.100-08,7,24445.6,24216,75960,0,100,-210.731
5.100-08,8,24445.6,24216,75960,0,100,-210.731
5.100-08,9,24445.6,24216,75960,0,100,-210.731
5.100-08,10,24445.6,24216,75960,0,100,-210.731
5.100-08,11,24445.6,24216,75960,0,100,-210.731
5.100-08,12,24445.6,24216,75960,0,100,-210.731
5.100-08,13,24445.6,24216,75960,0,100,-210.731
5.100-08,14,24445.6,24216,75960,0,100,-210.731
5.100-08,15,24445.6,24216,75960,0,100,-210.731
5.100-08,16,24445.6,24216,75960,0,100,-210.731
5.100-08,17,24445.6,24216,75960,0,100,-210.731
5.100-08,18,24445.6,24216,75960,0,100,-210.731
5.100-08,19,24445.6,24216,75960,0,100,-210.731
5.100-08,20,24445.6,24216,75960,0,100,-210.731
5.100-08,21,24445.6,24216,75960,0,100,-210.731
5.100-08,22,24445.6,24216,75960,0,100,-210.731
5.100-08,23,24445.6,24216,75960,0,100,-210.731
5.100-08,24,24445.6,24216,75960,0,100,-210.731
5.100-08,25,24445.6,24216,75960,0,100,-210.731
5.100-08,26,24445.6,24216,75960,0,100,-210.731
5.100-08,27,24445.6,24216,75960,0,100,-210.731
5.100-08,28,24445.6,24216,75960,0,100,-210.731
5.100-08,29,24445.6,24216,75960,0,100,-210.731
5.100-09,0,24635.7,24411,76913,0,100,-212.202
5.100-09,1,24635.7,24411,76913,0,100,-212.202
5.100-09,2,24635.7,24411,76913,0,100,-212.202
5.100-09,3,24635.7,24411,76913,0,100,-212.202
5.100-09,4,24635.7,24411,76913,0,100,-212.202
5.100-09,5,24635.7,24411,76913,0,100,-212.202
5.100-09,6,24635.7,24411,76913,0,100,-212.202
5.100-09,7,24635.7,24411,76913,0,100,-212.202
5.100-09,8,24635.7,24411,76913,0,100,-212.202
5.100-09,9,24635.7,24411,76913,0,100,-212.202
5.100-09,10,24635.7,24411,76913,0,100,-212.202
5.100-09,11,24635.7,24411,76913,0,100,-212.202
5.100-09,12,24635.7,24411,76913,0,100,-212.202
5.100-09,13,24635.7,24411,76913,0,100,-212.202
5.100-09,14,24635.7,24411,76913,0,100,-212.202
5.100-09,15,24635.7,24411,76913,0,100,-212.202
5.100-09,16,24635.7,24411,76913,0,100,-212.202
5.100-09,17,24635.7,24411,76913,0,100,-212.202
5.100-09,18,24635.7,24411,76913,0,100,-212.202
5.100-09,19,24635.7,24411,76913,0,100,-212.202
5.100-09,20,24635.7,24411,76913,0,100,-212.202
5.100-09,21,24635.7,24411,76913,0,100,-212.202
5.100-09,22,24635.7,24411,76913,0,100,-212.202
5.100-09,23,24635.7,24411,76913,0,100,-212.202
5.100-09,24,24635.7,24411,76913,0,100,-212.202
5.100-09,25,24635.7,24411,76913,0,100,-212.202
5.100-09,26,24635.7,24411,76913,0,100,-212.202
5.100-09,27,24635.7,24411,76913,0,100,-212.202
5.100-09,28,24635.7,24411,76913,0,100,-212.202
5.100-09,29,24635.7,24411,76913,0,100,-212.202
5.100-10,0,42939.5,42757,73930,0,100,-72.1724
5.100-10,1,42939.5,42757,73930,0,100,-72.1724
5.100-10,2,42939.5,42757,73930,0,100,-72.1724
5.100-10,3,42939.5,42757,73930,0,100,-72.1724
5.100-10,4,42939.5,42757,73930,0,100,-72.1724
5.100-10,5,42939.5,42757,73930,0,100,-72.1724
5.100-10,6,42939.5,42757,73930,0,100,-72.1724
5.100-10,7,42939.5,42757,73930,0,100,-72.1724
5.100-10,8,42939.5,42757,73930,0,100,-72.1724
5.100-10,9,42939.5,42757,73930,0,100,-72.1724
5.100-10,10,42939.5,42757,73930,0,100,-72.1724
5.100-10,11,42939.5,42757,73930,0,100,-72.1724
5.100-10,12,42939.5,42757,73930,0,100,-72.1724
5.100-10,13,42939.5,42757,73930,0,100,-72.1724
5.100-10,14,42939.5,42757,73930,0,100,-72.1724
5.100-10,15,42939.5,42757,73930,0,100,-72.1724
5.100-10,16,42939.5,42757,73930,0,100,-72.1724
5.100-10,17,42939.5,42757,73930,0,100,-72.1724
5.100-10,18,42939.5,42757,73930,0,100,-72.1724
5.100-10,19,42939.5,42757,73930,0,100,-72.1724
5.100-10,20,42939.5,42757,73930,0,100,-72.1724
5.100-10,21,42939.5,42757,73930,0,100,-72.1724
5.100-10,22,42939.5,42757,73930,0,100,-72.1724
5.100-10,23,42939.5,42757,73930,0,100,-72.1724
5.100-10,24,42939.5,42757,73930,0,100,-72.1724
5.100-10,25,42939.5,42757,73930,0,100,-72.1724
5.100-10,26,42939.5,42757,73930,0,100,-72.1724
5.100-10,27,42939.5,42757,73930,0,100,-72.1724
5.100-10,28,42939.5,42757,73930,0,100,-72.1724
5.100-10,29,42939.5,42757,73930,0,100,-72.1724
5.100-11,0,42706.7,42545,72821,0,100,-70.5142
5.100-11,1,42706.7,42545,72821,0,100,-70.5142
5.100-11,2,42706.7,42545,72821,0,100,-70.5142
5.100-11,3,42706.7,42545,72821,0,100,-70.5142
5.100-11,4,42706.7,42545,72821,0,100,-70.5142
5.100-11,5,42706.7,42545,72821,0,100,-70.5142
5.100-11,6,42706.7,42545,72821,0,100,-70.5142
5.100-11,7,42706.7,42545,72821,0,100,-70.5142
5.100-11,8,42706.7,42545,72821,0,100,-70.5142
5.100-11,9,42706.7,42545,72821,0,100,-70.5142
5.100-11,10,42706.7,42545,72821,0,100,-70.5142
5.100-11,11,42706.7,42545,72821,0,100,-70.5142
5.100-11,12,42706.7,42545,72821,0,100,-70.5142
5.100-11,13,42706.7,42545,72821,0,100,-70.5142
5.100-11,14,42706.7,42545,72821,0,100,-70.5142
5.100-11,15,42706.7,42545,72821,0,100,-70.5142
5.100-11,16,42706.7,42545,72821,0,100,-70.5142
5.100-11,17,42706.7,42545,72821,0,100,-70.5142
5.100-11,18,42706.7,42545,72821,0,100,-70.5142
5.100-11,19,42706.7,42545,72821,0,100,-70.5142
5.100-11,20,42706.7,42545,72821,0,100,-70.5142
5.100-11,21,42706.7,42545,72821,0,100,-70.5142
5.100-11,22,42706.7,42545,72821,0,100,-70.5142
5.100-11,23,42706.7,42545,72821,0,100,-70.5142
5.100-11,24,42706.7,42545,72821,0,100,-70.5142
5.100-11,25,42706.7,42545,72821,0,100,-70.5142
5.100-11,26,42706.7,42545,72821,0,100,-70.5142
5.100-11,27,42706.7,42545,72821,0,100,-70.5142
5.100-11,28,42706.7,42545,72821,0,100,-70.5142
5.100-11,29,42706.7,42545,72821,0,100,-70.5142
5.100-12,0,42165.2,41968,72642,0,100,-72.2796
5.100-12,1,42165.2,41968,72642,0,100,-72.2796
5.100-12,2,42165.2,41968,72642,0,100,-72.2796
5.100-12,3,42165.2,41968,72642,0,100,-72.2796
5.100-12,4,42165.2,41968,72642,0,100,-72.2796
5.100-12,5,42165.2,41968,72642,0,100,-72.2796
5.100-12,6,42165.2,41968,72642,0,100,-72.2796
5.100-12,7,42165.2,41968,72642,0,100,-72.2796
5.100-12,8,42165.2,41968,72642,0,100,-72.2796
5.100-12,9,42165.2,41968,72642,0,100,-72.2796
5.100-12,10,42165.2,41968,72642,0,100,-72.2796
5.100-12,11,42165.2,41968,72642,0,100,-72.2796
5.100-12,12,42165.2,41968,72642,0,100,-72.2796
5.100-12,13,42165.2,41968,72642,0,100,-72.2796
5.100-12,14,42165.2,41968,72642,0,100,-72.2796
5.100-12,15,42165.2,41968,72642,0,100,-72.2796
5.100-12,16,42165.2,41968,72642,0,100,-72.2796
5.100-12,17,42165.2,41968,72642,0,100,-72.2796
5.100-12,18,42165.2,41968,72642,0,100,-72.2796
5.100-12,19,42165.2,41968,72642,0,100,-72.2796
5.100-12,20,42165.2,41968,72642,0,100,-72.2796
5.100-12,21,42165.2,41968,72642,0,100,-72.2796
5.100-12,22,42165.2,41968,72642,0,100,-72.2796
5.100-12,23,42165.2,41968,72642,0,100,-72.2796
5.100-12,24,42165.2,41968,72642,0,100,-72.2796
5.100-12,25,42165.2,41968,72642,0,100,-72.2796
5.100-12,26,42165.2,41968,72642,0,100,-72.2796
5.100-12,27,42165.2,41968,72642,0,100,-72.2796
5.100-12,28,42165.2,41968,72642,0,100,-72.2796
5.100-12,29,42165.2,41968,72642,0,100,-72.2796
5.100-13,0,45347.1,45090,76650,0,100,-69.0296
5.100-13,1,45347.1,45090,76650,0,100,-69.0296
5.100-13,2,45347.1,45090,76650,0,100,-69.0296
5.100-13,3,45347.1,45090,76650,0,100,-69.0296
5.100-13,4,45347.1,45090,76650,0,100,-69.0296
5.100-13,5,45347.1,45090,76650,0,100,-69.0296
5.100-13,6,45347.1,45090,76650,0,100,-69.0296
5.100-13,7,45347.1,45090,76650,0,100,-69.0296
5.100-13,8,45347.1,45090,76650,0,100,-69.0296
5.100-13,9,45347.1,45090,76650,0,100,-69.0296
5.100-13,10,45347.1,45090,76650,0,100,-69.0296
5.100-13,11,45347.1,45090,76650,0,100,-69.0296
5.100-13,12,45347.1,45090,76650,0,100,-69.0296
5.100-13,13,45347.1,45090,76650,0,100,-69.0296
5.100-13,14,45347.1,45090,76650,0,100,-69.0296
5.100-13,15,45347.1,45090,76650,0,100,-69.0296
5.100-13,16,45347.1,45090,76650,0,100,-69.0296
5.100-13,17,45347.1,45090,76650,0,100,-69.0296
5.100-13,18,45347.1,45090,76650,0,100,-69.0296
5.100-13,19,45347.1,45090,76650,0,100,-69.0296
5.100-13,20,45347.1,45090,76650,0,100,-69.0296
5.100-13,21,45347.1,45090,76650,0,100,-69.0296
5.100-13,22,45347.1,45090,76650,0,100,-69.0296
5.100-13,23,45347.1,45090,76650,0,100,-69.0296
5.100-13,24,45347.1,45090,76650,0,100,-69.0296
5.100-13,25,45347.1,45090,76650,0,100,-69.0296
5.100-13,26,45347.1,45090,76650,0,100,-69.0296
5.100-13,27,45347.1,45090,76650,0,100,-69.0296
5.100-13,28,45347.1,45090,76650,0,100,-69.0296
5.100-13,29,45347.1,45090,76650,0,100,-69.0296
5.100-14,0,42434.1,42218,71961,0,100,-69.5829
5.100-14,1,42434.1,42218,71961,0,100,-69.5829
5.100-14,2,42434.1,42218,71961,0,100,-69.5829
5.100-14,3,42434.1,42218,71961,0,100,-69.5829
5.100-14,4,42434.1,42218,71961,0,100,-69.5829
5.100-14,5,42434.1,42218,71961,0,100,-69.5829
5.100-14,6,42434.1,42218,71961,0,100,-69.5829
5.100-14,7,42434.1,42218,71961,0,100,-69.5829
5.100-14,8,42434.1,42218,71961,0,100,-69.5829
5.100-14,9,42434.1,42218,71961,0,100,-69.5829
5.100-14,10,42434.1,42218,71961,0,100,-69.5829
5.100-14,11,42434.1,42218,71961,0,100,-69.5829
5.100-14,12,42434.1,42218,71961,0,100,-69.5829
5.100-14,13,42434.1,42218,71961,0,100,-69.5829
5.100-14,14,42434.1,42218,71961,0,100,-69.5829
5.100-14,15,42434.1,42218,71961,0,100,-69.5829
5.100-14,16,42434.1,42218,71961,0,100,-69.5829
5.100-14,17,42434.1,42218,71961,0,100,-69.5829
5.100-14,18,42434.1,42218,71961,0,100,-69.5829
5.100-14,19,42434.1,42218,71961,0,100,-69.5829
5.100-14,20,42434.1,42218,71961,0,100,-69.5829
5.100-14,21,42434.1,42218,71961,0,100,-69.5829
5.100-14,22,42434.1,42218,71961,0,100,-69.5829
5.100-14,23,42434.1,42218,71961,0,100,-69.5829
5.100-14,24,42434.1,42218,71961,0,100,-69.5829
5.100-14,25,42434.1,42218,71961,0,100,-69.5829
5.100-14,26,42434.1,42218,71961,0,100,-69.5829
5.100-14,27,42434.1,42218,71961,0,100,-69.5829
5.100-14,28,42434.1,42218,71961,0,100,-69.5829
5.100-14,29,42434.1,42218,71961,0,100,-69.5829
5.100-15,0,43082.2,42927,72477,0,100,-68.2294
5.100-15,1,43082.2,42927,72477,0,100,-68.2294
5.100-15,2,43082.2,42927,72477,0,100,-68.2294
5.100-15,3,43082.2,42927,72477,0,100,-68.2294
5.100-15,4,43082.2,42927,72477,0,100,-68.2294
5.100-15,5,43082.2,42927,72477,0,100,-68.2294
5.100-15,6,43082.2,42927,72477,0,100,-68.2294
5.100-15,7,43082.2,42927,72477,0,100,-68.2294
5.100-15,8,43082.2,42927,72477,0,100,-68.2294
5.100-15,9,43082.2,42927,72477,0,100,-68.2294
5.100-15,10,43082.2,42927,72477,0,100,-68.2294
5.100-15,11,43082.2,42927,72477,0,100,-68.2294
5.100-15,12,43082.2,42927,72477,0,100,-68.2294
5.100-15,13,43082.2,42927,72477,0,100,-68.2294
5.100-15,14,43082.2,42927,72477,0,100,-68.2294
5.100-15,15,43082.2,42927,72477,0,100,-68.2294
5.100-15,16,43082.2,42927,72477,0,100,-68.2294
5.100-15,17,43082.2,42927,72477,0,100,-68.2294
5.100-15,18,43082.2,42927,72477,0,100,-68.2294
5.100-15,19,43082.2,42927,72477,0,100,-68.2294
5.100-15,20,43082.2,42927,72477,0,100,-68.2294
5.100-15,21,43082.2,42927,72477,0,100,-68.2294
5.100-15,22,43082.2,42927,72477,0,100,-68.2294
5.100-15,23,43082.2,42927,72477,0,100,-68.2294
5.100-15,24,43082.2,42927,72477,0,100,-68.2294
5.100-15,25,43082.2,42927,72477,0,100,-68.2294
5.100-15,26,43082.2,42927,72477,0,100,-68.2294
5.100-15,27,43082.2,42927,72477,0,100,-68.2294
5.100-15,28,43082.2,42927,72477,0,100,-68.2294
5.100-15,29,43082.2,42927,72477,0,100,-68.2294
5.100-16,0,42190.6,42009,71330,0,100,-69.0661
5.100-16,1,42190.6,42009,71330,0,100,-69.0661
5.100-16,2,42190.6,42009,71330,0,100,-69.0661
5.100-16,3,42190.6,42009,71330,0,100,-69.0661
5.100-16,4,42190.6,42009,71330,0,100,-69.0661
5.100-16,5,42190.6,42009,71330,0,100,-69.0661
5.100-16,6,42190.6,42009,71330,0,100,-69.0661
5.100-16,7,42190.6,42009,71330,0,100,-69.0661
5.100-16,8,42190.6,42009,71330,0,100,-69.0661
5.100-16,9,42190.6,42009,71330,0,100,-69.0661
5.100-16,10,42190.6,42009,71330,0,100,-69.0661
5.100-16,11,42190.6,42009,71330,0,100,-69.0661
5.100-16,12,42190.6,42009,71330,0,100,-69.0661
