instance_id,run_index,LP_opt,best_feasible_CB,our_LP,our_best_solution,percent_diff_solution,percent_diff_LP,dp_weight
5.100-17-dp0,3,45265.5,45020,-inf,221404,-391.79,inf,57983028248
5.100-17-dp0,4,45265.5,45020,-inf,221404,-391.79,inf,57983028248
5.100-17-dp0,5,45265.5,45020,-inf,221404,-391.79,inf,57983028248
5.100-17-dp0,6,45265.5,45020,-inf,221404,-391.79,inf,57983028248
5.100-17-dp0,7,45265.5,45020,-inf,221404,-391.79,inf,57983028248
5.100-17-dp0,8,45265.5,45020,-inf,221404,-391.79,inf,57983028248
5.100-17-dp0,9,45265.5,45020,-inf,221404,-391.79,inf,57983028248
5.100-17-dp1,0,45265.5,45020,-inf,221311,-391.584,inf,57983028248
5.100-17-dp1,1,45265.5,45020,-inf,220737,-390.309,inf,57983028248
5.100-17-dp1,2,45265.5,45020,-inf,221311,-391.584,inf,57983028248
5.100-17-dp1,3,45265.5,45020,-inf,221311,-391.584,inf,57983028248
5.100-17-dp1,4,45265.5,45020,-inf,221311,-391.584,inf,57983028248
5.100-17-dp1,5,45265.5,45020,-inf,221311,-391.584,inf,57983028248
5.100-17-dp1,6,45265.5,45020,-inf,221311,-391.584,inf,57983028248
5.100-17-dp1,7,45265.5,45020,-inf,220737,-390.309,inf,57983028248
5.100-17-dp1,8,45265.5,45020,-inf,221311,-391.584,inf,57983028248
5.100-17-dp1,9,45265.5,45020,-inf,221311,-391.584,inf,57983028248
5.100-18-dp0,0,43567.5,43441,-inf,222692,-412.631,inf,57983028248
5.100-18-dp0,1,43567.5,43441,-inf,222692,-412.631,inf,57983028248
5.100-18-dp0,2,43567.5,43441,-inf,222692,-412.631,inf,57983028248
5.100-18-dp0,3,43567.5,43441,-inf,222692,-412.631,inf,57983028248
5.100-18-dp0,4,43567.5,43441,-inf,222692,-412.631,inf,57983028248
5.100-18-dp0,5,43567.5,43441,-inf,222692,-412.631,inf,57983028248
5.100-18-dp0,6,43567.5,43441,-inf,222692,-412.631,inf,57983028248
5.100-18-dp0,7,43567.5,43441,-inf,222692,-412.631,inf,57983028248
5.100-18-dp0,8,43567.5,43441,-inf,222692,-412.631,inf,57983028248
5.100-18-dp0,9,43567.5,43441,-inf,222692,-412.631,inf,57983028248
5.100-18-dp1,0,43567.5,43441,-inf,223023,-413.393,inf,57983028248
5.100-18-dp1,1,43567.5,43441,-inf,223023,-413.393,inf,57983028248
5.100-18-dp1,2,43567.5,43441,-inf,223023,-413.393,inf,57983028248
5.100-18-dp1,3,43567.5,43441,-inf,223023,-413.393,inf,57983028248
5.100-18-dp1,4,43567.5,43441,-inf,223023,-413.393,inf,57983028248
5.100-18-dp1,5,43567.5,43441,-inf,223023,-413.393,inf,57983028248
5.100-18-dp1,6,43567.5,43441,-inf,223023,-413.393,inf,57983028248
5.100-18-dp1,7,43567.5,43441,-inf,223023,-413.393,inf,57983028248
5.100-18-dp1,8,43567.5,43441,-inf,223023,-413.393,inf,57983028248
5.100-18-dp1,9,43567.5,43441,-inf,223023,-413.393,inf,57983028248
5.100-19-dp0,0,44796.6,44554,-inf,214631,-381.732,inf,57983028248
5.100-19-dp0,1,44796.6,44554,-inf,214631,-381.732,inf,57983028248
5.100-19-dp0,2,44796.6,44554,-inf,214631,-381.732,inf,57983028248
5.100-19-dp0,3,44796.6,44554,-inf,214631,-381.732,inf,57983028248
5.100-19-dp0,4,44796.6,44554,-inf,214631,-381.732,inf,57983028248
5.100-19-dp0,5,44796.6,44554,-inf,214631,-381.732,inf,57983028248
5.100-19-dp0,6,44796.6,44554,-inf,214631,-381.732,inf,57983028248
5.100-19-dp0,7,44796.6,44554,-inf,214631,-381.732,inf,57983028248
5.100-19-dp0,8,44796.6,44554,-inf,214631,-381.732,inf,57983028248
5.100-19-dp0,9,44796.6,44554,-inf,214631,-381.732,inf,57983028248
5.100-19-dp1,0,44796.6,44554,-inf,215708,-384.15,inf,57983028248
5.100-19-dp1,1,44796.6,44554,-inf,215708,-384.15,inf,57983028248
5.100-19-dp1,2,44796.6,44554,-inf,215708,-384.15,inf,57983028248
5.100-19-dp1,3,44796.6,44554,-inf,215708,-384.15,inf,57983028248
5.100-19-dp1,4,44796.6,44554,-inf,215708,-384.15,inf,57983028248
5.100-19-dp1,5,44796.6,44554,-inf,215708,-384.15,inf,57983028248
5.100-19-dp1,6,44796.6,44554,-inf,215708,-384.15,inf,57983028248
5.100-19-dp1,7,44796.6,44554,-inf,215708,-384.15,inf,57983028248
5.100-19-dp1,8,44796.6,44554,-inf,215708,-384.15,inf,57983028248
5.100-19-dp1,9,44796.6,44554,-inf,215708,-384.15,inf,57983028248
